well_no,date,year,month,season,is_monsoon,water_level_mean,water_level_min,water_level_max,water_level_std,water_level_lag1,water_level_lag2,water_level_lag3,water_level_rolling_3m,water_level_rolling_6m,water_level_change,rainfall_total,rainfall_mean,rainfall_max,rainy_days,rainfall_lag1,rainfall_rolling_3m,quality_TDS (mg/L),quality_NO2+NO3 (mg/L),quality_Ca (mg/L),quality_Mg (mg/L),quality_Na (mg/L),quality_K (mg/L),quality_Cl (mg/L),quality_SO4 (mg/L),quality_CO3 (mg/L),quality_HCO3 (mg/L),quality_F (mg/L),quality_pH_GEN,quality_EC_GEN (µS/cm),quality_HAR_Total (mg/L),quality_SAR,quality_Na%,year_month,measurement_count,well_type,year_qual,month_qual,year_rain,month_rain
63537,2017-07-01,2017,7,Summer,1,8.75,8.75,8.75,2.248599564173221,8.15,8.05,7.3,8.316666666666666,7.608333333333333,0.5999999999999996,56.6,8.085714285714285,30.0,7.0,105.6,190.33333333333334,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2017-07,1,OB,2017.0,1.0,2017.0,7.0
63537,2017-08-01,2017,8,Summer,1,9.3,9.3,9.3,2.248599564173221,8.75,8.15,8.05,8.733333333333333,8.1,0.5500000000000007,514.1,11.17608695652174,80.0,46.0,56.6,225.43333333333337,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2017-08,1,OB,2017.0,1.0,2017.0,8.0
63537,2017-09-01,2017,9,Fall,1,9.3,9.3,9.3,2.248599564173221,9.3,8.75,8.15,9.116666666666665,8.475,0.0,1495.9,27.19818181818182,118.0,55.0,514.1,688.8666666666668,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2017-09,1,OB,2017.0,1.0,2017.0,9.0
63537,2017-10-01,2017,10,Fall,0,9.25,9.25,9.25,2.248599564173221,9.3,9.3,8.75,9.283333333333333,8.8,-0.05000000000000071,836.2,16.39607843137255,70.0,51.0,1495.9,948.7333333333335,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2017-10,1,OB,2017.0,1.0,2017.0,10.0
63537,2017-11-01,2017,11,Fall,0,7.85,7.85,7.85,2.248599564173221,9.25,9.3,9.3,8.799999999999999,8.766666666666666,-1.4000000000000004,521.2,9.143859649122808,68.0,57.0,836.2,951.1,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2017-11,1,OB,2017.0,1.0,2017.0,11.0
63537,2017-12-01,2017,12,Winter,0,6.65,6.65,6.65,2.248599564173221,7.85,9.25,9.3,7.916666666666667,8.516666666666667,-1.1999999999999993,401.8,18.263636363636365,56.0,22.0,521.2,586.4,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2017-12,1,OB,2017.0,1.0,2017.0,12.0
63537,2018-01-01,2018,1,Winter,0,5.8,5.8,5.8,2.248599564173221,6.65,7.85,9.25,6.766666666666666,8.025,-0.8500000000000005,7.6,2.533333333333333,3.0,3.0,401.8,310.2,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2018-01,1,OB,2017.0,1.0,2018.0,1.0
63537,2018-02-01,2018,2,Winter,0,6.2,6.2,6.2,2.248599564173221,5.8,6.65,7.85,6.216666666666666,7.508333333333334,0.40000000000000036,113.2,16.17142857142857,62.0,7.0,7.6,174.20000000000002,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2018-02,1,OB,2017.0,1.0,2018.0,2.0
63537,2018-03-01,2018,3,Spring,0,6.32,6.32,6.32,2.248599564173221,6.2,5.8,6.65,6.1066666666666665,7.011666666666667,0.1200000000000001,180.3,10.605882352941178,48.0,17.0,113.2,100.36666666666667,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2018-03,1,OB,2017.0,1.0,2018.0,3.0
63537,2018-04-01,2018,4,Spring,0,6.5,6.5,6.5,2.248599564173221,6.32,6.2,5.8,6.339999999999999,6.553333333333334,0.17999999999999972,20.0,6.666666666666667,13.0,3.0,180.3,104.5,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2018-04,1,OB,2017.0,1.0,2018.0,4.0
63537,2018-05-01,2018,5,Spring,0,6.62,6.62,6.62,2.248599564173221,6.5,6.32,6.2,6.4799999999999995,6.348333333333334,0.1200000000000001,1604.22,17.24967741935484,138.0,93.0,20.0,601.5066666666667,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2018-05,1,OB,2017.0,1.0,2018.0,5.0
63537,2018-06-01,2018,6,Summer,1,5.3,5.3,5.3,2.248599564173221,6.62,6.5,6.32,6.14,6.123333333333334,-1.3200000000000003,66.6,4.4399999999999995,13.0,15.0,1604.22,563.6066666666667,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2018-06,1,OB,2017.0,1.0,2018.0,6.0
63537,2018-07-01,2018,7,Summer,1,5.95,5.95,5.95,2.248599564173221,5.3,6.62,6.5,5.956666666666666,6.148333333333333,0.6500000000000004,80.1,3.0807692307692305,12.0,26.0,66.6,583.64,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2018-07,1,OB,2017.0,1.0,2018.0,7.0
63537,2018-08-01,2018,8,Summer,1,5.15,5.15,5.15,2.248599564173221,5.95,5.3,6.62,5.466666666666666,5.973333333333333,-0.7999999999999998,191.2,6.828571428571428,20.0,28.0,80.1,112.63333333333333,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2018-08,1,OB,2017.0,1.0,2018.0,8.0
63537,2018-09-01,2018,9,Fall,1,5.32,5.32,5.32,2.248599564173221,5.15,5.95,5.3,5.473333333333333,5.806666666666666,0.16999999999999993,806.1,14.927777777777779,106.0,54.0,191.2,359.1333333333334,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2018-09,1,OB,2017.0,1.0,2018.0,9.0
63537,2018-10-01,2018,10,Fall,0,5.7,5.7,5.7,2.248599564173221,5.32,5.15,5.95,5.390000000000001,5.673333333333333,0.3799999999999999,1410.0,16.3953488372093,114.0,86.0,806.1,802.4333333333334,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2018-10,1,OB,2017.0,1.0,2018.0,10.0
63537,2018-11-01,2018,11,Fall,0,5.54,5.54,5.54,2.248599564173221,5.7,5.32,5.15,5.52,5.493333333333333,-0.16000000000000014,953.2,11.767901234567901,68.0,81.0,1410.0,1056.4333333333334,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2018-11,1,OB,2017.0,1.0,2018.0,11.0
63537,2018-12-01,2018,12,Winter,0,5.52,5.52,5.52,2.248599564173221,5.54,5.7,5.32,5.586666666666666,5.53,-0.020000000000000462,85.8,6.128571428571428,18.0,14.0,953.2,816.3333333333334,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2018-12,1,OB,2017.0,1.0,2018.0,12.0
63537,2019-01-01,2019,1,Winter,0,4.82,4.82,4.82,2.248599564173221,5.52,5.54,5.7,5.293333333333333,5.341666666666668,-0.6999999999999993,17.0,8.5,11.0,2.0,85.8,352.0,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2019-01,1,OB,2017.0,1.0,2019.0,1.0
63537,2019-02-01,2019,2,Winter,0,6.12,6.12,6.12,2.248599564173221,4.82,5.52,5.54,5.486666666666667,5.503333333333333,1.2999999999999998,17.0,8.5,11.0,2.0,17.0,51.39999999999998,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2019-02,1,OB,2017.0,1.0,2019.0,1.0
63537,2019-03-01,2019,3,Spring,0,5.39,5.39,5.39,2.248599564173221,6.12,4.82,5.52,5.4433333333333325,5.515,-0.7300000000000004,2.0,2.0,2.0,1.0,17.0,9.5,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2019-03,1,OB,2017.0,1.0,2019.0,3.0
63537,2019-04-01,2019,4,Spring,0,5.68,5.68,5.68,2.248599564173221,5.39,6.12,4.82,5.7299999999999995,5.511666666666667,0.29000000000000004,2.0,2.0,2.0,1.0,2.0,2.0,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2019-04,1,OB,2017.0,1.0,2019.0,3.0
63537,2019-05-01,2019,5,Spring,0,6.49,6.49,6.49,2.248599564173221,5.68,5.39,6.12,5.853333333333333,5.670000000000001,0.8100000000000005,2.0,2.0,2.0,1.0,2.0,2.0,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2019-05,1,OB,2017.0,1.0,2019.0,3.0
63537,2019-06-01,2019,6,Summer,1,6.73,6.73,6.73,2.248599564173221,6.49,5.68,5.39,6.3,5.871666666666667,0.2400000000000002,2.0,2.0,2.0,1.0,2.0,2.0,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2019-06,1,OB,2017.0,1.0,2019.0,3.0
63537,2019-07-01,2019,7,Summer,1,6.72,6.72,6.72,2.248599564173221,6.73,6.49,5.68,6.646666666666666,6.1883333333333335,-0.010000000000000675,47.6,4.76,18.0,10.0,2.0,47.6,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2019-07,1,OB,2017.0,1.0,2019.0,7.0
63537,2019-08-01,2019,8,Summer,1,7.33,7.33,7.33,2.248599564173221,6.72,6.73,6.49,6.926666666666667,6.390000000000001,0.6100000000000003,724.9,12.717543859649123,130.0,57.0,47.6,386.25,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2019-08,1,OB,2017.0,1.0,2019.0,8.0
63537,2019-09-01,2019,9,Fall,1,7.57,7.57,7.57,2.248599564173221,7.33,6.72,6.73,7.206666666666666,6.753333333333333,0.2400000000000002,511.6,7.99375,36.0,64.0,724.9,428.0333333333333,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2019-09,1,OB,2017.0,1.0,2019.0,9.0
63537,2019-10-01,2019,10,Fall,0,1.71,1.71,1.71,2.248599564173221,7.57,7.33,6.72,5.536666666666666,6.091666666666666,-5.86,1370.7,12.238392857142857,52.0,112.0,511.6,869.0666666666667,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2019-10,1,OB,2017.0,1.0,2019.0,10.0
63537,2019-11-01,2019,11,Fall,0,1.67,1.67,1.67,2.248599564173221,1.71,7.57,7.33,3.65,5.288333333333333,-0.040000000000000036,721.75,8.491176470588234,37.0,85.0,1370.7,868.0166666666668,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2019-11,1,OB,2017.0,1.0,2019.0,11.0
63537,2019-12-01,2019,12,Winter,0,1.13,1.13,1.13,2.248599564173221,1.67,1.71,7.57,1.5033333333333327,4.355,-0.54,753.3,10.917391304347825,38.8,69.0,721.75,948.5833333333334,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2019-12,1,OB,2017.0,1.0,2019.0,12.0
63537,2023-01-01,2023,1,Winter,0,1.01,1.01,1.01,2.248599564173221,1.13,1.67,1.71,1.2699999999999994,3.4033333333333338,-0.11999999999999988,1.0,1.0,1.0,1.0,753.3,492.01666666666665,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2023-01,1,OB,2017.0,1.0,2023.0,1.0
63537,2023-02-01,2023,2,Winter,0,1.96,1.96,1.96,2.248599564173221,1.01,1.13,1.67,1.366666666666666,2.5083333333333333,0.95,155.1,8.616666666666667,18.0,18.0,1.0,303.1333333333333,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2023-02,1,OB,2017.0,1.0,2023.0,2.0
63537,2023-03-01,2023,3,Spring,0,1.95,1.95,1.95,2.248599564173221,1.96,1.01,1.13,1.6399999999999995,1.5716666666666665,-0.010000000000000009,546.8000000000001,21.872000000000003,76.0,25.0,155.1,234.30000000000004,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2023-03,1,OB,2017.0,1.0,2023.0,3.0
63537,2023-04-01,2023,4,Spring,0,1.93,1.93,1.93,2.248599564173221,1.95,1.96,1.01,1.946666666666666,1.6083333333333334,-0.020000000000000018,470.8,10.234782608695653,56.2,46.0,546.8000000000001,390.90000000000003,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2023-04,1,OB,2017.0,1.0,2023.0,4.0
63537,2023-05-01,2023,5,Spring,0,2.14,2.14,2.14,2.248599564173221,1.93,1.95,1.96,2.0066666666666664,1.6866666666666668,0.2100000000000002,2103.2,13.48205128205128,100.4,156.0,470.8,1040.2666666666667,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2023-05,1,OB,2017.0,1.0,2023.0,5.0
63537,2023-06-01,2023,6,Summer,1,2.14,2.14,2.14,2.248599564173221,2.14,1.93,1.95,2.07,1.8550000000000002,0.0,294.6,9.82,42.0,30.0,2103.2,956.1999999999998,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2023-06,1,OB,2017.0,1.0,2023.0,6.0
63537,2023-07-01,2023,7,Summer,1,2.37,2.37,2.37,2.248599564173221,2.14,2.14,1.93,2.2166666666666663,2.0816666666666666,0.22999999999999998,258.1,4.096825396825397,15.0,63.0,294.6,885.2999999999998,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2023-07,1,OB,2017.0,1.0,2023.0,7.0
63537,2023-08-01,2023,8,Summer,1,2.4,2.4,2.4,2.248599564173221,2.37,2.14,2.14,2.303333333333333,2.155,0.029999999999999805,413.8,9.404545454545454,64.0,44.0,258.1,322.1666666666667,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2023-08,1,OB,2017.0,1.0,2023.0,8.0
63537,2023-09-01,2023,9,Fall,1,2.7,2.7,2.7,2.248599564173221,2.4,2.37,2.14,2.4899999999999993,2.2800000000000002,0.30000000000000027,523.9,8.315873015873015,58.0,63.0,413.8,398.6000000000001,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2023-09,1,OB,2017.0,1.0,2023.0,9.0
63537,2023-10-01,2023,10,Fall,0,3.0,3.0,3.0,2.248599564173221,2.7,2.4,2.37,2.6999999999999993,2.4583333333333335,0.2999999999999998,2258.4,17.506976744186048,113.0,129.0,523.9,1065.3666666666668,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2023-10,1,OB,2017.0,1.0,2023.0,10.0
63537,2023-11-01,2023,11,Fall,0,2.05,2.05,2.05,2.248599564173221,3.0,2.7,2.4,2.5833333333333326,2.4433333333333334,-0.9500000000000002,3490.4,14.916239316239317,167.0,234.0,2258.4,2090.9,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2023-11,1,OB,2017.0,1.0,2023.0,11.0
63537,2023-12-01,2023,12,Winter,0,2.0,2.0,2.0,2.248599564173221,2.05,3.0,2.7,2.349999999999999,2.42,-0.04999999999999982,858.2,12.26,75.0,70.0,3490.4,2202.3333333333335,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2023-12,1,OB,2017.0,1.0,2023.0,12.0
63538,2017-01-01,2017,1,Winter,0,7.3,7.3,7.3,2.248599564173221,7.3,7.3,7.3,7.3,7.3,0.15000000000000036,46.5,6.642857142857143,13.0,7.0,46.5,46.5,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2017-01,1,OB,2017.0,1.0,2017.0,1.0
63538,2017-02-01,2017,2,Winter,0,7.45,7.45,7.45,2.248599564173221,7.3,7.3,7.3,7.375,7.375,0.15000000000000036,46.5,6.642857142857143,13.0,7.0,46.5,46.5,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2017-02,1,OB,2017.0,1.0,2017.0,1.0
63538,2017-03-01,2017,3,Spring,0,7.8,7.8,7.8,2.248599564173221,7.45,7.3,7.3,7.516666666666667,7.516666666666667,0.34999999999999964,164.4,10.96,47.0,15.0,46.5,105.45,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2017-03,1,OB,2017.0,1.0,2017.0,3.0
63538,2017-04-01,2017,4,Spring,0,7.8,7.8,7.8,2.248599564173221,7.8,7.45,7.3,7.683333333333333,7.5875,0.0,234.2,10.645454545454545,26.0,22.0,164.4,199.3,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2017-04,1,OB,2017.0,1.0,2017.0,4.0
63538,2017-05-01,2017,5,Spring,0,7.8,7.8,7.8,2.248599564173221,7.8,7.8,7.45,7.8,7.63,0.0,408.8,9.506976744186046,32.0,43.0,234.2,269.1333333333333,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2017-05,1,OB,2017.0,1.0,2017.0,5.0
63538,2017-06-01,2017,6,Summer,1,7.65,7.65,7.65,2.248599564173221,7.8,7.8,7.8,7.75,7.633333333333333,-0.14999999999999947,105.6,11.733333333333333,35.0,9.0,408.8,249.53333333333333,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2017-06,1,OB,2017.0,1.0,2017.0,6.0
63538,2017-07-01,2017,7,Summer,1,7.85,7.85,7.85,2.248599564173221,7.65,7.8,7.8,7.766666666666667,7.7250000000000005,0.1999999999999993,56.6,8.085714285714285,30.0,7.0,105.6,190.33333333333334,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2017-07,1,OB,2017.0,1.0,2017.0,7.0
63538,2017-08-01,2017,8,Summer,1,7.9,7.9,7.9,2.248599564173221,7.85,7.65,7.8,7.8,7.8,0.05000000000000071,514.1,11.17608695652174,80.0,46.0,56.6,225.43333333333337,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2017-08,1,OB,2017.0,1.0,2017.0,8.0
63538,2017-09-01,2017,9,Fall,1,7.55,7.55,7.55,2.248599564173221,7.9,7.85,7.65,7.766666666666667,7.758333333333334,-0.35000000000000053,1495.9,27.19818181818182,118.0,55.0,514.1,688.8666666666668,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2017-09,1,OB,2017.0,1.0,2017.0,9.0
63538,2017-10-01,2017,10,Fall,0,6.4,6.4,6.4,2.248599564173221,7.55,7.9,7.85,7.283333333333334,7.5249999999999995,-1.1499999999999995,836.2,16.39607843137255,70.0,51.0,1495.9,948.7333333333335,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2017-10,1,OB,2017.0,1.0,2017.0,10.0
63538,2017-11-01,2017,11,Fall,0,5.3,5.3,5.3,2.248599564173221,6.4,7.55,7.9,6.416666666666667,7.108333333333333,-1.1000000000000005,521.2,9.143859649122808,68.0,57.0,836.2,951.1,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2017-11,1,OB,2017.0,1.0,2017.0,11.0
63538,2017-12-01,2017,12,Winter,0,5.25,5.25,5.25,2.248599564173221,5.3,6.4,7.55,5.6499999999999995,6.708333333333333,-0.04999999999999982,401.8,18.263636363636365,56.0,22.0,521.2,586.4,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2017-12,1,OB,2017.0,1.0,2017.0,12.0
63538,2018-01-01,2018,1,Winter,0,5.35,5.35,5.35,2.248599564173221,5.25,5.3,6.4,5.3,6.291666666666667,0.09999999999999964,7.6,2.533333333333333,3.0,3.0,401.8,310.2,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2018-01,1,OB,2017.0,1.0,2018.0,1.0
63538,2018-02-01,2018,2,Winter,0,5.43,5.43,5.43,2.248599564173221,5.35,5.25,5.3,5.343333333333333,5.88,0.08000000000000007,113.2,16.17142857142857,62.0,7.0,7.6,174.20000000000002,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2018-02,1,OB,2017.0,1.0,2018.0,2.0
63538,2018-03-01,2018,3,Spring,0,5.6,5.6,5.6,2.248599564173221,5.43,5.35,5.25,5.46,5.555,0.16999999999999993,180.3,10.605882352941178,48.0,17.0,113.2,100.36666666666667,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2018-03,1,OB,2017.0,1.0,2018.0,3.0
63538,2018-04-01,2018,4,Spring,0,5.68,5.68,5.68,2.248599564173221,5.6,5.43,5.35,5.57,5.435,0.08000000000000007,20.0,6.666666666666667,13.0,3.0,180.3,104.5,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2018-04,1,OB,2017.0,1.0,2018.0,4.0
63538,2018-05-01,2018,5,Spring,0,5.75,5.75,5.75,2.248599564173221,5.68,5.6,5.43,5.676666666666667,5.509999999999999,0.07000000000000028,1604.22,17.24967741935484,138.0,93.0,20.0,601.5066666666667,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2018-05,1,OB,2017.0,1.0,2018.0,5.0
63538,2018-06-01,2018,6,Summer,1,5.9,5.9,5.9,2.248599564173221,5.75,5.68,5.6,5.776666666666666,5.618333333333333,0.15000000000000036,66.6,4.4399999999999995,13.0,15.0,1604.22,563.6066666666667,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2018-06,1,OB,2017.0,1.0,2018.0,6.0
63538,2018-07-01,2018,7,Summer,1,6.45,6.45,6.45,2.248599564173221,5.9,5.75,5.68,6.033333333333334,5.801666666666667,0.5499999999999998,80.1,3.0807692307692305,12.0,26.0,66.6,583.64,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2018-07,1,OB,2017.0,1.0,2018.0,7.0
63538,2018-08-01,2018,8,Summer,1,5.94,5.94,5.94,2.248599564173221,6.45,5.9,5.75,6.096666666666667,5.886666666666667,-0.5099999999999998,191.2,6.828571428571428,20.0,28.0,80.1,112.63333333333333,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2018-08,1,OB,2017.0,1.0,2018.0,8.0
63538,2018-09-01,2018,9,Fall,1,6.03,6.03,6.03,2.248599564173221,5.94,6.45,5.9,6.140000000000001,5.958333333333333,0.08999999999999986,806.1,14.927777777777779,106.0,54.0,191.2,359.1333333333334,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2018-09,1,OB,2017.0,1.0,2018.0,9.0
63538,2018-10-01,2018,10,Fall,0,5.45,5.45,5.45,2.248599564173221,6.03,5.94,6.45,5.8066666666666675,5.920000000000001,-0.5800000000000001,1410.0,16.3953488372093,114.0,86.0,806.1,802.4333333333334,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2018-10,1,OB,2017.0,1.0,2018.0,10.0
63538,2018-11-01,2018,11,Fall,0,5.24,5.24,5.24,2.248599564173221,5.45,6.03,5.94,5.573333333333333,5.835,-0.20999999999999996,953.2,11.767901234567901,68.0,81.0,1410.0,1056.4333333333334,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2018-11,1,OB,2017.0,1.0,2018.0,11.0
63538,2018-12-01,2018,12,Winter,0,5.32,5.32,5.32,2.248599564173221,5.24,5.45,6.03,5.336666666666667,5.738333333333333,0.08000000000000007,85.8,6.128571428571428,18.0,14.0,953.2,816.3333333333334,2752.0,316.0,140.8,181.764,552.0,22.0,1205.0,68.0,0.0,366.0,0.06,8.2,4600.0,1100.0,7.242187,51.57269,2018-12,1,OB,2017.0,1.0,2018.0,12.0
